venue	tags
v81695	['breakfast', 'diner', 'dinner', 'food', 'lunch', 'restaurant', 'snacks']
v81766	[' gossip girl', ' playground', ' socialite', 'ambarrukmo plaza', 'andy cohen', 'beer', 'bravo', 'bread', 'dessert', 'douchebag', 'puma social hot spot', 'rockefeller', 'soup', 'top chef']
v81771	['amazing daily specials', 'fine dining']
v81816	['happy hour']
v81976	['italian']
v81990	['asian cuisine', 'asian', ' noodles', ' thai', 'byob', 'filipino', 'michael huynh', 'noodles', 'thai', 'vietnamese']
v82051	['churrasco', 'dominican', 'food', 'mofongo']
v82254	['bagels', 'coffee', 'donut shop', 'doughnuts']
v82328	['michelin', 'soup dumplings', 'soy milk', 'youtiao']
v82419	['nan']
v82441	['deli']
v82634	['great food', 'indian', 'naan']
v82660	['all-you-can-eat']
v83038	['sawse']
v83182	['brooklyn', 'italian', 'pizza']
v83925	['nan']
v84006	['applebees']
v84088	['bistro', 'brunch', 'nom', 'west african']
v84091	['bar', 'gayborhood', 'outdoor seating', 'restaurant', 'wine']
v84145	['brunch', 'french press', 'pancakes']
v84368	['nan']
v84394	['all you can eat', 'buffet', 'crepe', 'ice cream', 'japanese', 'sashimi', 'seafood', 'sushi', 'tempura']
v84770	['bowling alley', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian']
v84891	['nan']
v84910	['bakery', 'dessert', 'pichet ong']
v84972	['burger', 'chain', 'fast food', 'fries', 'park slope']
v85008	['diner']
v85041	['margaritas', 'mexican']
v85302	['japanese', 'kimchi', 'korean', 'sushi', 'tea', 'vegan', 'vegetarian']
v85776	['nan']
v86029	['burgers', 'hamburgers']
v86041	['social dining']
v86116	['2 michelin star', '3 michelin stars', 'michelin star']
v86160	['nan']
v86184	['fruit', 'healthy', 'lirr', 'smoothie', 'smoothies', 'smoothy']
v86250	['coffee', 'wi-fi']
v86269	[' douchebag', 'coffee', 'coffee shop', 'socialite', 'starbucks']
v95612	['coffee', 'donut shop', 'donuts', 'kosher']
v95645	[' breakfast', ' catering', ' coffee', ' cookies', ' myfoodnow', ' online food ordering', 'bagel']
v95744	['japanese']
v96499	['coffee', 'cuisinart', 'java', 'lirr', 'penn station', 'starbucks', 'wifi']
v96751	['beer', 'burgers', 'chicken sandwiches', 'midtown lunch', 'milkshakes', 'rc cola', ' chocolate soda', ' ginger-ale', 'tofu', 'unlimited refills', 'vegeterian']
v96914	['burgers', 'hamburger', 'in-n-out', 'milk shake', 'shakes']
v97287	['best new drunk food in nyc', 'brunch', 'los mejores tacos de nyc', 'mexican', 'new place', 'tacos', 'trendy']
v97705	['mccaf¨¦', 'open 24 hours']
v97712	['open 24 hours']
v98332	['coffee']
v98465	['jenga']
v98472	['greek', 'gyro souvlaki loukaniko', 'saganaki']
v98607	['bagels', 'wraps']
v98624	['classic', 'cocktails', 'fish and chips']
v98639	['coffee', 'starbucks']
v98702	['lunch', 'sandwiches', 'wraps']
v98967	['coffee', 'notlaptopfriendly', 'restaurant', 'stumptown', 'wifi']
v99044	['nan']
v99369	['chinese', 'malaysian', 'seafood', 'shrimp paste', 'thai', 'tofu']
v99454	['pizza']
v99558	['nan']
v99804	['nan']
v99849	['coffee', 'sandwiches', 'tea']
v99891	['bagel', 'breakfast', 'deli']
v100422	['bowling alley', 'brunch', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'playn ground', 'record shop', 'ski area', 'vegetarian']
v100704	['andy cohen', 'baguette', 'bakery', 'belgian', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'cupcake', 'cupcakes', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
v100986	['nan']
v101591	['enlightenment', 'gluten-free options', 'vegan options']
v101692	['nan']
v101792	['pizza']
v101967	['chocolate', 'chocolate shop', 'desserts', 'organic fair trade', 'treats', 'truffles', 'vegan', 'wine', 'wine bar']
v102017	['mario batali']
v102157	['nan']
v102278	['burgers', 'food', 'tasty']
v102886	['nan']
v103337	['steak', 'steakhouse']
v103535	['great tuscan home cooking!', 'pasta']
v104003	['nan']
v104512	['brown rice', 'macrobiotic', 'restaurant', 'tempeh']
v105023	['breakfast', 'coffee', 'coffee shop', 'diner', 'diner', ' breakfast', ' eggs', 'dinner', 'extensive menu', 'lunch', 'take out']
v105077	['italian']
v105349	['bar', 'burgers', 'celebrity hotspot', 'cocktails', 'good blue cheese fries', 'happy hour', 'martinis', 'seafood', 'steakhouse', 'wine']
v105699	['coffee', 'yogurt parfait']
v105839	['brunch', 'diner', 'featured on diners', ' drive-ins and dives', 'pancakes']
v106066	['nan']
v106165	['beers', 'burgers', 'frat boys', 'no judgement zone', 'woo college!']
v107254	['nan']
v107629	['lake\\/pond']
v108307	['awesome', 'diner', 'queens', 'restaurant', 'resteraunt', 'steak']
v108345	['bakery', 'breakfast', 'brunch', 'coffee', 'scones', 'tea']
v108408	['burrito', 'mole', 'wu tang']
v108420	['bravo', 'brooklyn', 'brooklyn lager', 'douchebag', 'gossip girl', 'pennant ale', 'pizza', 'socialite']
v108536	['cheap eats', 'curry', 'late night eats', 'spicy']
v109070	['american', 'bar', 'food', 'restaurant']
v109326	['nan']
v109947	['nan']
v110119	['bar', 'bryant park', 'celsius bar at bryant park', 'event space', 'ice skating', 'lounge', 'restaurant', 'winter']
v110264	['american', 'desserts', 'diner', 'food', 'meals', 'mexican', 'restaurant']
v110328	['diner', 'dog run', 'fried chicken', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'sushi']
v110404	['chocolate', 'cream', 'desserts', 'ice', 'ice cream', 'icecream', 'just desserts', 'sorbet', 'sweets']
v110517	['nan']
v110560	['burgers', 'chicken nuggets', 'cookies', 'fries', 'shakes']
v110941	['coffee', 'chill', 'tea', 'trendy']
v111035	['nan']
v111069	['boylan soda', 'long line', 'organic', 'salad']
v111595	[' falafel', ' gluten-free', ' hummus', 'kosher']
v112711	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'espresso', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
v113625	['breakfast', 'care', 'coffee']
v114558	['trendy']
v114619	['coffee shop', 'counter service']
v114765	['burritos', 'fajitas', 'fastfood', 'tacos', 'vegetarian']
v115202	[' izakaya', ' okonomiyaki', ' ramen', ' sake', ' shochu', ' sushi', 'japanese']
v115446	['new orleans style', 'po boys']
v115522	['bravo', 'pizza', 'pizzeria', 'zagat-rated']
v115758	['coffee']
v116111	['cookies', 'scones', 'tea']
v116162	['healthy cookies', 'pure food & wine', 'raw', 'shakes']
v116307	['pizza']
v116509	['nan']
v116552	['choice eats', 'cup cake', 'fusion', 'mexican', 'village voice', 'village voice choice eats', 'voicestreet', 'wine list']
v117650	['chicken parm', 'italian', 'lasagna', 'meatball parm']
v118190	['causa de pollo y cangrejo', 'ceviche', 'chupe de camarones', 'dinner', 'lomo saltado', 'peruvian chicken', 'pisco sour', 'wheelchair access']
v119096	['pizza']
v119119	['nan']
v119212	['soup dumplings']
v119218	['nan']
v119265	['bar', 'drinks', 'pizza']
v119774	['nan']
v120475	['chinese food', 'dumplings', 'late night', 'noodles']
v120668	['coffee']
v120957	['great burgers', ' awesomeness', 'zagat-rated']
v121133	['nan']
v121264	['best bagels']
v121308	['bento box', 'japanese', 'sushi']
v121606	['burger', 'diner', 'fries', 'milkshake', 'sandwiches', 'zagat-rated']
v121898	['coffee', 'starbucks']
v122072	['nan']
v122354	['nan']
v122364	['casual elegant', 'classic bar', 'seafood', 'steakhouse', 'steaks']
v122632	['nan']
v122862	['nan']
v122882	['bagels']
v122980	['bar', 'food']
v123046	['burgers', 'fries', 'grilled cheese', 'hi c', 'hot dogs', 'soda']
v123278	['cafe', 'coffee', 'cupcake', 'cupcakes', 'tea']
v123294	['family style', 'pasta', 'pizza']
v123378	['2 michelin stars', 'dining', 'michelin star']
v123456	['american', 'cheesecake factory', 'italian', 'mall', 'thai']
v123649	['bravo', 'zagat-rated']
v123729	[' acai', ' acai bowls', ' cooler cleanse', ' juice cleanse', ' kale', ' mangosteen', ' raw food', ' salads', ' sandwiches', ' smoothies', ' soups', ' vegan', ' vegetarian', 'juice']
v123741	['asiago bagel breakfast sandwiches', 'breakfast', 'coffee', 'cookies', 'cupcake', 'oatmeal', 'pastries', 'rock ctr', 'sandwiches']
v124069	['donut shop']
v124164	['pizza']
v124204	['nan']
v124493	['pizza']
v124918	['pasta', 'wine']
v125612	['brooklyn', 'cobble hill', 'court st', 'court street', 'douchebags']
v125662	['cafe', 'drink', 'eat', 'pizza', 'pizzaria', 'pizzeria', 'resto']
v125718	['campus cafetaria', 'italian', 'italian food', 'pizza', 'tea', 'wine']
v125770	['burgers', 'coleslaw', 'food', 'fries', 'hamburgers', 'milkshakes']
v125941	['nan']
v125945	['bakery', 'cakes', 'coffee', 'cupcake', 'cupcakes', 'tea', 'tlc summer']
v126117	['bbq', 'rodizio', 'zagat-rated']
v126147	['nan']
v126154	['food', 'resturant']
v126509	['yeah']
v126911	['brunch', 'pancakes']
v127312	['chili']
v127362	['arepa', 'cachapa', 'patacon']
v127461	['flushing', 'malaysian', 'restaurant']
v127512	['nan']
v127849	['nan']
v128159	['zagat', 'zagat-rated']
v128204	['brownies', 'cake', 'coffee', 'cup cake', 'cupcake', 'cupcakes', 'dessert', 'pastries', 'soda', 'sweets']
v128537	['nan']
v128646	['pizza']
v129011	['buttitos', 'chipotle mexican grill', 'food', 'mexican', 'tacos']
v129142	"['charlie nuttall', 'donut shop', 'dunkin donuts', 'taco bell', ""things that shouldn't be!""]"
v129237	['pizza']
v130406	['chocolatesuicide pastry', 'cupcake', 'friedoreos', 'zeppoles']
v130469	['nan']
v130571	['japanese food', 'noodle soups', 'ramen']
v130669	['coffee shop', 'diner']
v131001	['breakfast', 'coffee', 'lunch', 'midtown', 'rockefeller plaza']
v131078	['nan']
v131255	['bravo', 'bravoandy', 'brooklyn', 'craft', 'sandwiches', 'tom collichio', 'top chef']
v131291	['nan']
v131690	['puma', 'thai']
v131744	['asian', 'cocktail bar', 'delete', 'mexcian fusion', 'thai food']
v131948	['douchebag', 'gossip girl', 'hiphostessnyc top pick', 'michelin star', 'new york magazine where to eat 2011 badge', 'nymag', 'socialite']
v132016	['catering', 'cheap eats', 'chicken parm hero', 'grandma slice', 'italian restauarant', 'pizza', 'pizza slice']
v132338	['best sandwiches in nyc', 'coffee']
v132346	[' breakfast', ' donuts', ' ice cream', ' sandwiches', 'coffee', 'donut shop']
v132842	['nan']
v132953	['best martinis', 'broadway show', 'business breakfast', 'business lunch', 'celebrities', 'couscous', 'crepes', 'french', 'french bistro', 'french brasserie', 'lunch', 'martini hours', 'post-theatre dinner', 'pre-theatre dinner', 'prix fixe lunch', 'theatre']
v133203	['nan']
v133421	['thrillist']
v133700	['appetizing', 'bagels', 'ues', 'upper east side']
v133823	['chinatown', 'curried lamb', 'hand-pulled noodles', 'noodle shop', 'recommended']
v134576	['east village', 'oyster bar', 'raw bar', 'tapas', 'wine']
v134683	['drinks', 'food', 'seasonal', 'soul', 'soulfood', 'southern']
v135754	['little italy', 'rated by zagat']
v135890	['1701', 'buffalo slice', 'pasta', 'pizza', 'pizzeria', 'takeout']
v136335	['breakfast', 'diner', 'dinner', 'dog run', 'fried chicken', 'karaoke bar', 'lunch', 'play ground', 'sushi', 'vegetarian']
v136905	['campus cafetaria', 'coffee', 'food']
v136990	['beignets', 'belgian fries', 'burgers', 'candy', 'chili dog', 'coffee', 'crepes', 'egg cream', 'french fries', 'fries', 'frozen yogurt', 'gelato', 'hot dogs', 'ice cream', 'ices', 'malts', 'milk shakes', 'sandwiches', 'sausage', 'shakes', 'soft serve', 'sundae']
v137124	['korean', 'tapas']
v137737	['nan']
v138722	['nan']
v139036	['nan']
v139046	['40s', '50s', '60s', 'dancing', 'hamburgers', 'milkshakes']
v139117	['american restaurants', 'american restaurants|carry out and take out|southwestern restaurants|bars and pubs', 'bars and pubs', 'carry out and take out', 'southwestern restaurants']
v139421	['nan']
v139711	['salad']
v139866	['nan']
v140226	['drink specials', 'harlem']
v140325	['nan']
v140386	['nan']
v140479	['zagat-rated']
v140749	['bakery', 'best bakery in the world', 'best coffee in brooklyn']
v141142	['coffee', 'coffee', ' restaurant', ' drive through', 'drive through', 'restaurant']
v141168	['nan']
v141422	['barista', 'bloomberg', 'cafe', 'coffee', 'starbucks', 'tea']
v141868	['fajitas', ' margaritas', ' ribs', ' tex mex', ' happy hour']
v142298	['nan']
v142572	['fast food', 'sliders']
v142967	['airport bar', 'beer', 'wings']
v143190	['nan']
v143225	['nan']
v143744	['70 yr old chinese ppl', 'dim sum', 'roast pork buns']
v143783	['coffee', 'latte']
v143883	['coffee', 'wifi']
v143888	['bar', 'happy hour', 'patio seating']
v144058	['nan']
v144246	['cali-mex', 'quesadillas', 'tacos']
v144373	['nan']
v144561	['nan']
v144582	['additive-free sandwiches', 'delivery', 'lunch', 'restaurant', 'salad', 'soup', 'wraps', 'yummy food']
v144620	['coffee', 'coffee', ' cappuccino', '']
v144773	['sushi']
v145078	['chicken parm', 'italian', 'sandwich', 'soho']
v145286	['bagels', 'cupcakes', 'salads', 'sandwiches']
v145607	['great brick oven pizza']
v145771	['paella', 'spanish food']
v145830	['architecture', 'design']
v146020	['african cuisine', 'bakery', 'coffee']
v146357	['bakery', 'cafe', 'desert', 'pina coladas']
v147002	['steak', 'steakhouse']
v148051	['nan']
v148156	['douchebag']
v148402	['chelsea', 'restaurant']
v148543	['nan']
v148562	['brunch']
v149139	['nan']
v149350	['nan']
v149512	['nan']
v149539	['beer', 'breakfast', 'cocktails', 'coffee', 'diner', 'outdoor seating']
v149541	['nan']
v149658	['bacon', 'burgers', 'cash only', 'coat check', 'expensive', 'steak', 'valet parking']
v150169	['breakfast', 'food', 'sandwiches', 'stir-fry']
v150436	['nan']
v151310	['breakfast', 'coffee', 'donut shop', 'ice cream']
v151325	['nan']
v151376	['nan']
v151381	['batman', 'bergen blvd', 'diner', 'greenmount ave']
v151956	['breakfast', 'dutch baby', 'french toast', 'pancakes', 'private lot', 'syrup']
v152096	['nan']
v152109	['diner']
v152402	['clam sauce', 'italian', 'meatballs', 'restaurant']
v153035	['food cart', 'food truck', 'gyro', 'pizza']
v154789	['1st thursdays', 'act outside the box', 'actors', 'agents', 'bsmith.com', 'celebrity', 'first thursdays', 'former fashion model b. (barbara) smith', 'hip multi-ethnic clientele', 'lisa gold', 'models', 'nbc lifestyle television show b. smith with style', 'restaurant row', 'soul', 'theater crowd', ' business and entertainment executives', ' tourists']
v155079	['awesome margaritas', 'locals', 'mexican', 'ues']
v155221	['cajun', 'fashion district', 'fried chicken', 'manhattan']
v155929	[' aircraft', ' airplane', ' airplanes', ' airport', ' crunch gym', ' exercise', ' healthy', ' jfk', ' juice bar', ' organic', ' terminal', ' terminal 8', ' top chef', ' tourist', ' travel', ' vegan', 'american airlines']
v156193	['nan']
v156362	['nan']
v156396	['burgers', 'fast food', 'french fries', 'peanuts']
v156402	['coffee', 'flat bread', 'salad', 'sandwiches', 'soup']
v156910	['fancy', 'food art', 'french', 'friday parties', 'institution', 'new york institution', 'sirio', 'tasting menu', 'wine', 'wine pairing']
v157043	['nan']
v157070	['nan']
v157160	['desserts']
v158279	['asian', 'chinese', 'sushi']
v158746	['lufthansa eurovision song contest 2011']
v158958	['bakery', 'bread', 'breakfast', 'cafe', 'clean bathrooms', 'coffee', 'dinner', 'free wifi', 'knitting', 'lunch', 'salad', 'sandwich', 'soup']
v159042	['nymag', 'nyt', 'tasting menu with a smore ending', ' to die for']
v159367	['no soy sauce!']
v159635	['arepas', 'casual', 'drinks', 'eat', 'food', 'venezuelan']
v160209	['deli', 'sandwiches']
v160273	['coffee', 'espresso', 'frappuccino', 'starbucks', 'tea']
v160446	['nan']
v161178	['chino latino']
v161404	['nan']
v161625	[' acai', ' acai bowls', ' cooler cleanse', ' juice cleanse', ' kale', ' mangosteen', ' raw food', ' salads', ' sandwiches', ' smoothies', ' soups', ' vegan', ' vegetarian', 'juice']
v161822	['sushi']
v162131	['nan']
v163313	['nan']
v164071	['vegan', 'vegetarian']
v164429	['nan']
v164722	['nan']
v164806	['nan']
v165050	['pizza']
v166305	['italian', 'old school']
v166334	['hot dogs', 'texas wieners']
v166526	['abita brewing', 'baseball', 'bluepoint brewing', 'brooklyn brewery', 'craft beer', 'football', 'great burgers', 'great fries', 'great wings', 'knicks', 'liverpool', 'local', 'magic hat brewing', 'mets', 'new york breweries', 'rangers', 'rock & roll', 'southern tier brewing', 'yankees']
v168590	['24 hours', 'coffee', 'desserts', 'espresso', 'latte', 'oven-warmed food', 'starbucks', 'times square', 'wireless hotspot']
v168672	['coffee', 'latte', 'starbucks']
v168809	['cocktails', ' mexican food', ' vegan', ' allergy friendly food', 'comida', 'mexican', 'restaurant', 'zagat-rated']
v169094	['nan']
v169196	['beer', ' hot dogd', ' burgers', ' hamburgers', ' friess', ' fast food', ' bar', ' car shows', ' bike shows', ' salty bartenders']
v170256	['bakery', 'cupcake bakery', 'cupcakes', 'loius vuitton', 'lv insider']
v170319	['bronx', 'food', 'restaurant', 'thai']
v170651	['takeout']
v170700	['asian fusion', 'ayurvedic', 'taoist', 'thai', 'union square']
v170835	['nan']
v170936	[' playground', 'andy cohen', 'bravo', 'bravoandy', 'brooklyn', 'cupcakes', 'dessert', 'douchebag', 'food', 'foodie', 'frat boy', 'gossip girl', 'puma social hot spot', 'socialite', 'tlc cupcakes', 'top chef']
v171348	['nan']
v171730	[' seafood', 'big bar area', 'close to msg', 'hot bartenders', 'pasta', 'tiled room']
v171959	['nan']
v171965	['thai']
v172514	['breakfast', 'burgers', 'shakes']
v172793	['coffee', 'donut shop']
v173414	['coffee', 'espresso']
v173702	['coffee', 'douchebag', 'espresso', 'pastries', 'sandwich', 'slayer', 'soup']
v174200	['nan']
v174371	['arak', 'hummus']
v174401	['art', 'cafe', 'events', 'milk pie', 'pretentious']
v175522	['cakes', 'coffee', 'panini']
v175670	['diner', 'fake meat wizardry', 'fried chicken', 'karaoke bar', 'killer', 'soul cafe', 'sushi', 'vegan', 'vegetarian', 'vegetarians', 'veggies']
v175685	['salads', 'sandwiches', 'wraps']
v175904	['# park', ' # lake', ' # outdoor', ' # zen garden', ' # central park - hernshead', ' # douchebag', ' # douchebags', ' # outdoors', ' # parks', ' # ski area', ' # dog run', ' # dog park', ' # brooklyn', 'coffee', 'coffee shop', 'donut shop', 'donuts', 'lake', 'park']
v176025	['panini']
v176425	['coffee', 'cupcakes', 'desert', 'donuts', 'ice cream']
v178998	['nan']
v179700	['asian fusion', 'hibachi', 'sake lounge']
v179947	['thai']
v181750	['nan']
v181971	['greek', 'mediterranean', 'seafood']
v182400	['cafe', 'coffee', 'espresso', 'french', 'patisserie', 'sandwiches']
v182731	['nan']
v182904	['brooklyn', 'coffee', 'douchebags', 'frap', 'latte', 'starbucks', 'whip']
v183415	['fancy tavern', 'irish music', 'walk from glen ridge njt']
v183663	[' brunch', ' flan', ' steak', 'uruguay']
v183825	['nan']
v183876	['dinner', 'foods', 'gossip girls', 'restaurant']
v184106	['pizza']
v184151	['nan']
v184152	['restaurant']
v184240	['banquet hall', 'bar', 'buffett', 'fine dining', 'lobster buffet', 'weddings']
v185348	['breakfast', 'restaurant']
v186132	['cheapism', 'cheapskate', 'falafel', 'hummus', 'hummus ny', 'israeli', 'kosher']
