venue	tags
2112711	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'espresso', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
2113625	['breakfast', 'care', 'coffee']
2114558	['trendy']
2114619	['coffee shop', 'counter service']
2114765	['burritos', 'fajitas', 'fastfood', 'tacos', 'vegetarian']
2115202	[' izakaya', ' okonomiyaki', ' ramen', ' sake', ' shochu', ' sushi', 'japanese']
2115446	['new orleans style', 'po boys']
2115522	['bravo', 'pizza', 'pizzeria', 'zagat-rated']
2115758	['coffee']
2116111	['cookies', 'scones', 'tea']
2116162	['healthy cookies', 'pure food & wine', 'raw', 'shakes']
2116307	['pizza']
2116509	['nan']
2116552	['choice eats', 'cup cake', 'fusion', 'mexican', 'village voice', 'village voice choice eats', 'voicestreet', 'wine list']
2117650	['chicken parm', 'italian', 'lasagna', 'meatball parm']
2118190	['causa de pollo y cangrejo', 'ceviche', 'chupe de camarones', 'dinner', 'lomo saltado', 'peruvian chicken', 'pisco sour', 'wheelchair access']
2119096	['pizza']
2119119	['nan']
2119212	['soup dumplings']
2119218	['nan']
2119265	['bar', 'drinks', 'pizza']
2119774	['nan']
2120475	['chinese food', 'dumplings', 'late night', 'noodles']
2120668	['coffee']
2120957	['great burgers', ' awesomeness', 'zagat-rated']
2121133	['nan']
2121264	['best bagels']
2121308	['bento box', 'japanese', 'sushi']
2121606	['burger', 'diner', 'fries', 'milkshake', 'sandwiches', 'zagat-rated']
2121898	['coffee', 'starbucks']
2122072	['nan']
2122354	['nan']
2122364	['casual elegant', 'classic bar', 'seafood', 'steakhouse', 'steaks']
2122632	['nan']
2122862	['nan']
2122882	['bagels']
2122980	['bar', 'food']
2123046	['burgers', 'fries', 'grilled cheese', 'hi c', 'hot dogs', 'soda']
2123278	['cafe', 'coffee', 'cupcake', 'cupcakes', 'tea']
2123294	['family style', 'pasta', 'pizza']
2123378	['2 michelin stars', 'dining', 'michelin star']
2123456	['american', 'cheesecake factory', 'italian', 'mall', 'thai']
2123649	['bravo', 'zagat-rated']
2123729	[' acai', ' acai bowls', ' cooler cleanse', ' juice cleanse', ' kale', ' mangosteen', ' raw food', ' salads', ' sandwiches', ' smoothies', ' soups', ' vegan', ' vegetarian', 'juice']
2123741	['asiago bagel breakfast sandwiches', 'breakfast', 'coffee', 'cookies', 'cupcake', 'oatmeal', 'pastries', 'rock ctr', 'sandwiches']
2124069	['donut shop']
2124164	['pizza']
2124204	['nan']
2124493	['pizza']
2124918	['pasta', 'wine']
2125612	['brooklyn', 'cobble hill', 'court st', 'court street', 'douchebags']
2125662	['cafe', 'drink', 'eat', 'pizza', 'pizzaria', 'pizzeria', 'resto']
2125718	['campus cafetaria', 'italian', 'italian food', 'pizza', 'tea', 'wine']
2125770	['burgers', 'coleslaw', 'food', 'fries', 'hamburgers', 'milkshakes']
2125941	['nan']
2125945	['bakery', 'cakes', 'coffee', 'cupcake', 'cupcakes', 'tea', 'tlc summer']
2126117	['bbq', 'rodizio', 'zagat-rated']
2126147	['nan']
2126154	['food', 'resturant']
2126509	['yeah']
2126911	['brunch', 'pancakes']
2127312	['chili']
2127362	['arepa', 'cachapa', 'patacon']
2127461	['flushing', 'malaysian', 'restaurant']
2127512	['nan']
2127849	['nan']
2128159	['zagat', 'zagat-rated']
2128204	['brownies', 'cake', 'coffee', 'cup cake', 'cupcake', 'cupcakes', 'dessert', 'pastries', 'soda', 'sweets']
2128537	['nan']
2128646	['pizza']
2129011	['buttitos', 'chipotle mexican grill', 'food', 'mexican', 'tacos']
2129142	"['charlie nuttall', 'donut shop', 'dunkin donuts', 'taco bell', ""things that shouldn't be!""]"
2129237	['pizza']
2130406	['chocolatesuicide pastry', 'cupcake', 'friedoreos', 'zeppoles']
2130469	['nan']
2130571	['japanese food', 'noodle soups', 'ramen']
2130669	['coffee shop', 'diner']
2131001	['breakfast', 'coffee', 'lunch', 'midtown', 'rockefeller plaza']
2131078	['nan']
2131255	['bravo', 'bravoandy', 'brooklyn', 'craft', 'sandwiches', 'tom collichio', 'top chef']
2131291	['nan']
2131690	['puma', 'thai']
2131744	['asian', 'cocktail bar', 'delete', 'mexcian fusion', 'thai food']
2131948	['douchebag', 'gossip girl', 'hiphostessnyc top pick', 'michelin star', 'new york magazine where to eat 2011 badge', 'nymag', 'socialite']
2132016	['catering', 'cheap eats', 'chicken parm hero', 'grandma slice', 'italian restauarant', 'pizza', 'pizza slice']
2132338	['best sandwiches in nyc', 'coffee']
2132346	[' breakfast', ' donuts', ' ice cream', ' sandwiches', 'coffee', 'donut shop']
2132842	['nan']
2132953	['best martinis', 'broadway show', 'business breakfast', 'business lunch', 'celebrities', 'couscous', 'crepes', 'french', 'french bistro', 'french brasserie', 'lunch', 'martini hours', 'post-theatre dinner', 'pre-theatre dinner', 'prix fixe lunch', 'theatre']
2133203	['nan']
2133421	['thrillist']
2133700	['appetizing', 'bagels', 'ues', 'upper east side']
2133823	['chinatown', 'curried lamb', 'hand-pulled noodles', 'noodle shop', 'recommended']
2134576	['east village', 'oyster bar', 'raw bar', 'tapas', 'wine']
2134683	['drinks', 'food', 'seasonal', 'soul', 'soulfood', 'southern']
2135754	['little italy', 'rated by zagat']
2135890	['1701', 'buffalo slice', 'pasta', 'pizza', 'pizzeria', 'takeout']
2136335	['breakfast', 'diner', 'dinner', 'dog run', 'fried chicken', 'karaoke bar', 'lunch', 'play ground', 'sushi', 'vegetarian']
2136905	['campus cafetaria', 'coffee', 'food']
2136990	['beignets', 'belgian fries', 'burgers', 'candy', 'chili dog', 'coffee', 'crepes', 'egg cream', 'french fries', 'fries', 'frozen yogurt', 'gelato', 'hot dogs', 'ice cream', 'ices', 'malts', 'milk shakes', 'sandwiches', 'sausage', 'shakes', 'soft serve', 'sundae']
2137124	['korean', 'tapas']
2137737	['nan']
2138722	['nan']
2139036	['nan']
2139046	['40s', '50s', '60s', 'dancing', 'hamburgers', 'milkshakes']
2139117	['american restaurants', 'american restaurants|carry out and take out|southwestern restaurants|bars and pubs', 'bars and pubs', 'carry out and take out', 'southwestern restaurants']
2139421	['nan']
2139711	['salad']
2139866	['nan']
2140226	['drink specials', 'harlem']
2140325	['nan']
2140386	['nan']
2140479	['zagat-rated']
2140749	['bakery', 'best bakery in the world', 'best coffee in brooklyn']
2141142	['coffee', 'coffee', ' restaurant', ' drive through', 'drive through', 'restaurant']
2141168	['nan']
2141422	['barista', 'bloomberg', 'cafe', 'coffee', 'starbucks', 'tea']
2141868	['fajitas', ' margaritas', ' ribs', ' tex mex', ' happy hour']
2142298	['nan']
2142572	['fast food', 'sliders']
2142967	['airport bar', 'beer', 'wings']
2143190	['nan']
2143225	['nan']
2143744	['70 yr old chinese ppl', 'dim sum', 'roast pork buns']
2143783	['coffee', 'latte']
2143883	['coffee', 'wifi']
2143888	['bar', 'happy hour', 'patio seating']
2144058	['nan']
2144246	['cali-mex', 'quesadillas', 'tacos']
2144373	['nan']
2144561	['nan']
2144582	['additive-free sandwiches', 'delivery', 'lunch', 'restaurant', 'salad', 'soup', 'wraps', 'yummy food']
2144620	['coffee', 'coffee', ' cappuccino', '']
2144773	['sushi']
2145078	['chicken parm', 'italian', 'sandwich', 'soho']
2145286	['bagels', 'cupcakes', 'salads', 'sandwiches']
2145607	['great brick oven pizza']
2145771	['paella', 'spanish food']
2145830	['architecture', 'design']
2146020	['african cuisine', 'bakery', 'coffee']
2146357	['bakery', 'cafe', 'desert', 'pina coladas']
2147002	['steak', 'steakhouse']
2148051	['nan']
2148156	['douchebag']
2148402	['chelsea', 'restaurant']
2148543	['nan']
2148562	['brunch']
2149139	['nan']
2149350	['nan']
2149512	['nan']
2149539	['beer', 'breakfast', 'cocktails', 'coffee', 'diner', 'outdoor seating']
2149541	['nan']
2149658	['bacon', 'burgers', 'cash only', 'coat check', 'expensive', 'steak', 'valet parking']
2150169	['breakfast', 'food', 'sandwiches', 'stir-fry']
2150436	['nan']
2151310	['breakfast', 'coffee', 'donut shop', 'ice cream']
2151325	['nan']
2151376	['nan']
2151381	['batman', 'bergen blvd', 'diner', 'greenmount ave']
2151956	['breakfast', 'dutch baby', 'french toast', 'pancakes', 'private lot', 'syrup']
2152096	['nan']
2152109	['diner']
2152402	['clam sauce', 'italian', 'meatballs', 'restaurant']
2153035	['food cart', 'food truck', 'gyro', 'pizza']
2154789	['1st thursdays', 'act outside the box', 'actors', 'agents', 'bsmith.com', 'celebrity', 'first thursdays', 'former fashion model b. (barbara) smith', 'hip multi-ethnic clientele', 'lisa gold', 'models', 'nbc lifestyle television show b. smith with style', 'restaurant row', 'soul', 'theater crowd', ' business and entertainment executives', ' tourists']
2155079	['awesome margaritas', 'locals', 'mexican', 'ues']
2155221	['cajun', 'fashion district', 'fried chicken', 'manhattan']
2155929	[' aircraft', ' airplane', ' airplanes', ' airport', ' crunch gym', ' exercise', ' healthy', ' jfk', ' juice bar', ' organic', ' terminal', ' terminal 8', ' top chef', ' tourist', ' travel', ' vegan', 'american airlines']
2156193	['nan']
2156362	['nan']
2156396	['burgers', 'fast food', 'french fries', 'peanuts']
2156402	['coffee', 'flat bread', 'salad', 'sandwiches', 'soup']
2156910	['fancy', 'food art', 'french', 'friday parties', 'institution', 'new york institution', 'sirio', 'tasting menu', 'wine', 'wine pairing']
2157043	['nan']
2157070	['nan']
2157160	['desserts']
2158279	['asian', 'chinese', 'sushi']
2158746	['lufthansa eurovision song contest 2011']
2158958	['bakery', 'bread', 'breakfast', 'cafe', 'clean bathrooms', 'coffee', 'dinner', 'free wifi', 'knitting', 'lunch', 'salad', 'sandwich', 'soup']
2159042	['nymag', 'nyt', 'tasting menu with a smore ending', ' to die for']
2159367	['no soy sauce!']
2159635	['arepas', 'casual', 'drinks', 'eat', 'food', 'venezuelan']
2160209	['deli', 'sandwiches']
2160273	['coffee', 'espresso', 'frappuccino', 'starbucks', 'tea']
2160446	['nan']
2161178	['chino latino']
2161404	['nan']
2161625	[' acai', ' acai bowls', ' cooler cleanse', ' juice cleanse', ' kale', ' mangosteen', ' raw food', ' salads', ' sandwiches', ' smoothies', ' soups', ' vegan', ' vegetarian', 'juice']
2161822	['sushi']
2162131	['nan']
2163313	['nan']
2164071	['vegan', 'vegetarian']
2164429	['nan']
2164722	['nan']
2164806	['nan']
2165050	['pizza']
2166305	['italian', 'old school']
2166334	['hot dogs', 'texas wieners']
2166526	['abita brewing', 'baseball', 'bluepoint brewing', 'brooklyn brewery', 'craft beer', 'football', 'great burgers', 'great fries', 'great wings', 'knicks', 'liverpool', 'local', 'magic hat brewing', 'mets', 'new york breweries', 'rangers', 'rock & roll', 'southern tier brewing', 'yankees']
2168590	['24 hours', 'coffee', 'desserts', 'espresso', 'latte', 'oven-warmed food', 'starbucks', 'times square', 'wireless hotspot']
2168672	['coffee', 'latte', 'starbucks']
2168809	['cocktails', ' mexican food', ' vegan', ' allergy friendly food', 'comida', 'mexican', 'restaurant', 'zagat-rated']
2169094	['nan']
2169196	['beer', ' hot dogd', ' burgers', ' hamburgers', ' friess', ' fast food', ' bar', ' car shows', ' bike shows', ' salty bartenders']
2170256	['bakery', 'cupcake bakery', 'cupcakes', 'loius vuitton', 'lv insider']
2170319	['bronx', 'food', 'restaurant', 'thai']
2170651	['takeout']
2170700	['asian fusion', 'ayurvedic', 'taoist', 'thai', 'union square']
2170835	['nan']
2170936	[' playground', 'andy cohen', 'bravo', 'bravoandy', 'brooklyn', 'cupcakes', 'dessert', 'douchebag', 'food', 'foodie', 'frat boy', 'gossip girl', 'puma social hot spot', 'socialite', 'tlc cupcakes', 'top chef']
2171348	['nan']
2171730	[' seafood', 'big bar area', 'close to msg', 'hot bartenders', 'pasta', 'tiled room']
2171959	['nan']
2171965	['thai']
2172514	['breakfast', 'burgers', 'shakes']
2172793	['coffee', 'donut shop']
2173414	['coffee', 'espresso']
2173702	['coffee', 'douchebag', 'espresso', 'pastries', 'sandwich', 'slayer', 'soup']
2174200	['nan']
2174371	['arak', 'hummus']
2174401	['art', 'cafe', 'events', 'milk pie', 'pretentious']
2175522	['cakes', 'coffee', 'panini']
2175670	['diner', 'fake meat wizardry', 'fried chicken', 'karaoke bar', 'killer', 'soul cafe', 'sushi', 'vegan', 'vegetarian', 'vegetarians', 'veggies']
2175685	['salads', 'sandwiches', 'wraps']
2175904	['# park', ' # lake', ' # outdoor', ' # zen garden', ' # central park - hernshead', ' # douchebag', ' # douchebags', ' # outdoors', ' # parks', ' # ski area', ' # dog run', ' # dog park', ' # brooklyn', 'coffee', 'coffee shop', 'donut shop', 'donuts', 'lake', 'park']
2176025	['panini']
2176425	['coffee', 'cupcakes', 'desert', 'donuts', 'ice cream']
2178998	['nan']
2179700	['asian fusion', 'hibachi', 'sake lounge']
2179947	['thai']
2181750	['nan']
2181971	['greek', 'mediterranean', 'seafood']
2182400	['cafe', 'coffee', 'espresso', 'french', 'patisserie', 'sandwiches']
2182731	['nan']
2182904	['brooklyn', 'coffee', 'douchebags', 'frap', 'latte', 'starbucks', 'whip']
2183415	['fancy tavern', 'irish music', 'walk from glen ridge njt']
2183663	[' brunch', ' flan', ' steak', 'uruguay']
2183825	['nan']
2183876	['dinner', 'foods', 'gossip girls', 'restaurant']
2184106	['pizza']
2184151	['nan']
2184152	['restaurant']
2184240	['banquet hall', 'bar', 'buffett', 'fine dining', 'lobster buffet', 'weddings']
2185348	['breakfast', 'restaurant']
2186132	['cheapism', 'cheapskate', 'falafel', 'hummus', 'hummus ny', 'israeli', 'kosher']
2186570	['great mexican food', 'happy hour', 'tacos']
2186707	['good bar', 'great food', 'tom colicchio']
2186895	['burritos', 'mexican', 'quesadillas', 'tacos', 'tortas']
2187429	['pizza']
2188874	['bakery', 'cappuccino', 'coffee', 'cookies', 'cupcake', 'dessert', 'espresso', 'hot chocolate', 'just dessert', 'just desserts', 'latte', 'macarons', 'yummy']
2189338	['nan']
2189445	['nan']
2189579	['australian', 'brunch', 'mimosas']
2190040	"[""Bloomin' Onion"", 'Outback', 'Restaurant', 'Steakhouse', 'zagat-rated']"
2192063	['thai']
2192332	['nan']
2194112	['nan']
2196770	['nan']
2201390	['bbq', ' butcher', ' fried chicken']
2201833	['nan']
2205034	['bbq']
2205125	['kosher', 'kosher-dairy']
2210037	['coffee java nyc ny starbucks', 'starbucks']
2211757	['nan']
2211835	['fried chicken']
2212695	['nan']
2213006	['nan']
2219333	['nan']
2219928	['cookies', 'muffins']
2227730	['coffee', 'deli']
2227824	['coffee', 'people watching']
2228590	['a-list', 'nobu next door', 'rude waiter carl krebs']
2228751	['nan']
2232087	['nan']
2232843	['cafe']
2240418	['donut shop']
2241410	['nan']
2242095	['nan']
2246900	['pizza']
2252819	['nan']
2261467	['nan']
2263400	['coffee', 'tea']
2264256	['nan']
2264922	['nan']
2265126	['nan']
2265356	['1127', 'boca']
2270675	['chicken', 'food']
2273646	['nan']
2273664	['nan']
2276983	['nan']
2279996	['nan']
2295730	['bar', 'pub', 'restaurant']
2301672	['bar', 'happy hour', 'italian', 'restaurant']
2304541	['breakfast', 'brinner', 'pancakes', 'waffles']
2304860	['breakfast diner']
2318423	['lunch']
2321023	['big mac', 'burgers', 'fries', 'mcnuggets', 'not at this location', 'shakes', 'soda']
2327423	['beans', 'chicken', 'park slope', 'peruvian', 'rice']
2352649	['pizza']
2353788	['nan']
2355036	['nan']
2356655	['nan']
2362048	['nan']
2362400	['bravo', 'brooklyn', 'crust', 'gossip girl', 'italian', 'meatballs', 'people', 'pizza', 'socialite']
2362433	['nan']
2368125	['coffee', 'donut shop', 'donuts', 'dunkin']
2375566	['nan']
2376429	['coffee', 'food', 'paninis', 'pastries', 'pastry', 'snacks', 'tea']
2381653	['burek']
2382624	['delivery', 'take out']
2384084	['nan']
2386276	['nan']
2386324	['bistro', 'foie gras', 'french', 'nolita', 'tartines', 'wine']
2388791	['beer  ice cream milk cigarettes']
2389686	['nan']
2393205	['nan']
2393798	['24 hours', 'buck double', 'burgers', 'chicken fries', 'chicken sandwich', 'company owned', 'fast food', 'fries', 'shakes', 'soda', 'whopper', 'whopper jr.']
2394629	['nan']
2395407	['nan']
2399651	['nan']
2407167	['brunch']
2416810	['donut shop']
2426787	['nan']
2429885	['nan']
2435580	['nan']
2437038	['nan']
2440820	['bomboloni', 'must try the chestnut bomboloni hot....orgasmic...i think i need a tissue']
2442330	['nan']
2445946	['nan']
2460397	['nan']
2482939	['nan']
2484855	['nan']
2485208	['nan']
2488709	['nan']
2494626	['burgers and fries', 'convenient', 'kid food', 'park', 'zoo']
2494736	['nan']
2497774	['nan']
2498205	['kosher', 'vegetarian']
2499843	['nan']
2502393	['sandwiches']
2512230	['nan']
2520193	['concert halls', 'donut shop', 'frat boys']
2520715	['nan']
2526583	['nan']
2557641	['nan']
2558276	['donut shop']
2559421	['nan']
2560405	['nan']
2564216	['nan']
2569034	['nan']
2570335	['nan']
2579714	['food', 'spring roll']
2583710	['nan']
2588262	['hibachi', 'hibatchi', 'restruant']
2590459	['nan']
2600733	['nan']
2621637	['nan']
2624655	['happy hour']
2625180	['nan']
2640114	['nan']
2644486	['nan']
2654328	['pizza']
2655358	['manhattan views', 'outdoor seating', 'restaurant', 'waterfront seating', 'zagat-rated']
2663741	['nan']
2667293	['nan']
2681818	['nan']
2682880	['nan']
2692538	['nan']
2694221	['donut shop']
2695248	['nan']
2704396	['nan']
2725093	['nan']
2726679	['nan']
2726712	['nan']
2727934	['nan']
2738080	['nan']
2740054	['nan']
2770738	['nan']
2788264	['nan']
2804605	['nan']
2804646	['nan']
2808115	['nan']
2811401	[' beer', ' nachos', ' ribs', ' shakes', ' wings', 'burgers']
2831221	['nan']
2853781	['nan']
2868841	['nan']
2885559	['beer', 'dogfish head', 'raw bar', 'sixpoint', 'wine']
2915276	['nan']
2915338	['nan']
2927811	['nan']
2933944	['nan']
2955029	['nan']
2958989	['nan']
2995935	['nan']
3001525	['cafe', 'coffee', 'creperie', 'crepes', 'cr¨ºperie', 'cr¨ºpes', 'dessert shop']
3006288	['brunch', 'wine bar', 'wine bar nyc', 'wine bars nyc', 'wine tasting-plates', 'wine', ' organic wine', ' mediterranean food', ' beer', ' desserts', ' good music and ambiance']
3020676	['nan']
3037904	['nan']
3040758	['nan']
3043670	['nan']
3055357	['nan']
3094878	['nan']
3121742	['donut shop']
3170409	['nan']
3184161	['douchbag', 'douchebag', 'pizza', 'socialite']
3204072	['donut shop']
3210157	['nan']
3225401	['european cafe']
3261720	['nan']
3283376	['sushi bar']
3285202	['asian', 'food', 'vegan', 'vegetarian']
3337942	['nan']
3377000	['home']
3388343	['nan']
3416753	['nan']
3419324	['nan']
3443163	['nan']
3446569	['nan']
3450342	['nan']
3495301	['nan']
3524037	[' breakfast', ' dinner', ' lunch', 'jamaican resturant', 'restaurant']
3537683	['nan']
3598475	['nan']
3649796	['nan']
3654176	['dumplings']
3684997	['nan']
3719875	['nan']
3742184	['nan']
3760748	['nan']
3782104	['grilled cheese', 'sandwiches']
3809216	['donut shop']
3809239	['donut shop']
3809245	['nan']
3925765	['nan']
3930697	['nan']
