userid	venue_id	tips
1180334	2033596	Really good pizza and great atmosphere to dine in!
1001267	2033642	Don't eat any of the \
1054389	2033652	Pinkberry is the best ever. Better than Red Mango & all the others.
1224544	2033655	The front patio is perfect for people watching :)
1222469	2033655	The AS choice: Pumpkin Spice Latte... While it lasts!
1184753	2033672	Crappy slow service! Pad thai sucks and so do the drink prices!
1056697	2033675	I discovered this place right by my apt while my mom was visiting. I try to come back every couple of weeks! Great food and quick service.
1004655	2033689	The meze is super fresh and the staff couldn't be nicer. A great restaurant all around.
1063386	2033691	Best Chino-Latino in the city!
1090894	2033691	The Cuban-style roast pork (available Fri-Sun) is delicious and leaves plenty for leftovers
1027297	2033691	The fried chicken cutlet is always a moist treat!
1043854	2033743	The iced cap with choc shavings.... The Broc salad and the sizzling duck crepe- 4 uber yum rating
1133599	2033752	My margarita came out with no salt. I wasn't asked if I wanted salt or not, and just assumed they would line the rim.
1033085	2033826	Much nicer than the name suggests. And great lunch prices.
1259400	2033846	Hawaiian RibEye what else can I say ,,,, YEAHHHHHH BUDDDYYY
1137169	2033846	French dip, grilled chicken salad, apple cobbler AMAZING!
1029375	2033846	Great restaurant. On my To Do List. I have dinned at their Rockville MD location.
1089641	2033859	Sit at the bar and make sure Marie
1047725	2033865	The best pasta bolognese in town :-)
1028459	2033865	Mea, mushroom risotto ... Very good!
1066871	2033865	Order the Rigatoni alla vodka with grilled shrimp or grilled chicken it's superb!
1068155	2033885	Reusing the bowl gets you 2 free toppings
1026202	2033885	Go with the Pesto Chicken Paradise w\/ Sherry Shallot Vinaigrette. Tell them to go light on the dressing though and don't mind the line. It moves quick - though Miguel needs to relax.
1024915	2033905	go for brunch!
1040518	2033905	Sunday brunch plates. And best mimosas.
1024915	2033905	Chupa Cabra, fries trio, spinach (promise) and everything else that sounds good
1063386	2033905	Fish tacos!!
1053783	2033905	Order 4 hrs in advance... The food takes soo looooong.
1013999	2033933	Order online or via app to eliminate the lunch line.
1013999	2033933	Order via app or online to beat the long lunch lines and go straight to the register to pick up your order.
1017435	2034003	anaconda roll, sashimi special, huge menu.. and they have fugu!
1017435	2034008	not overly impressed with this place. although service was great, the food didn't live up to the fact that it's part of the Alain Ducasse family of restaurants. stick to the basics here..
1183505	2034014	I second the polish platter
1038261	2034133	Try the sangria
1038261	2034133	Try the skirt steak you won't regret it.
1250033	2034133	Great service and amazing food... always a pleasure being here!
1203269	2034180	Great food. Just don't come here if you're in a rush.
1133633	2034180	Texas turkey burger is official
1052005	2034180	Just tried the new Greek panini...really nice vinaigrette and the feta cheese makes it even better
1052005	2034180	New item is the buffalo chicken wrap- buffalo sauce with blue cheese is right on par- I'm from buffalo so if you like spicy this is right up your ally! Also great customer service.
1052005	2034180	New item is the buffalo chicken wrap- buffalo sauce with blue cheese is right on par- I'm from buffalo so if you like spicy this is right up your ally! Also great customer service.
1032756	2034180	Strawberry + mango + peach smoothie. Yum!
1015414	2034185	Avoid this place at all costs. Every experience I've had there has been bad. Except the coffee, the coffee is good.
1068202	2034219	Not all managers and servers know the special posted on here ... be patient
1212835	2034219	Tastiest ribs you can find in a chain restaurant.
1042214	2034224	Get some juice from the juice bar.
1002591	2034239	The empanadas are awesome!
1051971	2034275	The mac n cheese is similar to S'MAC. satisfying and super nice owner! friendly staff will make me go back!
1123414	2034405	Dumpling with hot and sour sauce
1065107	2034405	try the dumplings, they're amazing. and yes, it's really called 'flavour snack'
1065107	2034405	get the hot or cold noodles with spicy meat sauce. so spicy!
1018456	2034528	Love this pizza! Open late, around the corner, the old guys are nice to my wife. An all around consistent win.
1017730	2034553	Foamy coffee!
1054847	2034558	Fries (well done) with mozzarella on top...and gravy on the side!!!
1051388	2034558	Try the Raspberry Chicken Salad.
1181660	2034572	Get the roasted pork special, it's amazing!
1002448	2034591	Best coffee in the hood. Great small bagels
1001319	2034591	Pay attention to what they did with the name. By changing just one letter they communicated the caffeinated core of their mission and avoided a lengthy and nasty trademark dispute
1044699	2034591	Chicken Salad on Ciabatta! Yummy!
1154689	2034596	Drink specials 5-9: buy 1, get 1 free on well liquor, wine, sone beers & Teiresias martinis.
1018542	2034596	First tike here. The mushroom risotto is amazing and the fray pasta with country ragu was pretty good. Excellent wine offering.
1056881	2034618	It's a Chelsea staple - friendly staff and can accommodate a large party at a moments notice.
1080608	2034627	chicken ball ftw
1007924	2034743	Pick up some hummus & fresh pitas. Best in the neighborhood.
1027404	2034765	Was there only once, and though it wasn't bad, I'd say avoid this place. At least don't get the lobster roll\/sandwich, which is tiny and a ripoff.
1172212	2034897	Rice balls.
1172212	2034897	Tell Christian I say hello :-)
1028598	2034897	Best pizza in NYC.  Actually that's an understatement! Lol
1068409	2034938	I come here for their buttery croissants, apple pear turnovers, artisanal breads & organic teas.  Forget about the listed calories & enjoy :) - MichelleC.tv
1112549	2034973	Super inexpensive and inexpensive and delicious soup and sandwich combo
1204573	2034973	Best lunch spot ever!!!
1043081	2035055	Happy Hour from 3pm to 6pm!
1195788	2035085	Big a big smile you always have better service :D
1035270	2035085	Must...have...redeye.
1091070	2035085	Best part of Starbucks is their holiday lattes.
1001342	2035085	Say thank you & vote for \
1047991	2035101	The Mussels are by far one of the best I've had.... All you can eat on Tuesdays.
1026958	2035101	Get the burgers medium rare!  Yummy!
1012223	2035101	Possibly the best burgers in the city. Juicy, and on an English muffin. Try them with the fresh mozzarella!
1061001	2035101	The burgers are the best anywhere and on Sunday they're SEVEN DOLLARS! And you get fries!
1027297	2035166	Make sure to ask for some rolls. Scrumptious.
1047463	2035166	Linguine fra diav' you wanna stay?
1012263	2035216	This shop shows why Starbucks became a global hit. The guys here make you feel like home. It's not in all Starbucks like that but this one is really great!
1001342	2035216	Say thank you & vote for \
1063524	2035244	shrimp + scrambled egg over rice is so simple yet addicting! it's not on the menu, but go on the chinatown line and ask for it.
1007599	2035260	Great coffee, solid chai. The PB&J on baguette (on the counter) is a perfect little snack. Great bench inside and outside to watch Soho saunter and stagger by. My fav.
1012246	2035260	Great coffee (get the large cappuccino!), greater Stevie Wonder soundtrack.
1049805	2035260	Prosciutto sandwich is sinfully delicious.
1043440	2035260	Cute cafe with delicious coffee, cookies, and sandwiches. There's also a lovely sky-light area in the back and stacks of Nat Geo back issues to flip through. Great spot!
1049206	2035260	Great muffins..an actual good bran one. Healthy!!! And the tiny peanut butter and jelly sandwiches are amazing. Sandwich happy hour is great. Wine is good too, go during happy hour for that.
1008959	2035263	No more $5 after 5pm. Booooo!!!
1036551	2035263	The Special Promo doesnt work here, but the food is good.  Pretty similar to Chipolte
1006359	2035326	Iced americano, mmmm.
1231211	2035326	I rarely say \
1043850	2035326	The. Best. Iced. Latte. Ever. Also the fresh fruit filled muffins. Yum!
1006411	2035350	Try the Tongue Sandwich - #yummy #inappropriate #goaheadandmakefunofmeidareyou (via @Foodspotting)
1004787	2035350	Get the deli double - pastrami and corned beef w rye is the ONLY way to go!
1063386	2035435	You must sit at the counter for a great show! Everything is great, esp the salmon rice and the grilled meats!
1018600	2035464	Get the Italian Sub. Tasty, fresh, and about a billion times better than Subway.
1048081	2035522	smoked turkey w sweet mustard on whole wheat!
1000953	2035534	Mongolian grill- do monglians really eat like this?
1000953	2035534	Omg this food court is fantastic- mongolian, bibimbap, salads...
1000190	2035563	Rock shrimp!
1011306	2035563	The Park Avenue roll is golden - quite literally.
1018151	2035563	the sashimi is really fresh, the crispy duck salad is great! also try the ultimate saketini :D
1020959	2035563	Gramercy roll is tasty!
1013999	2035623	Order via app or online to beat the long lunch lines and go straight to the register to pick up your order.
1029301	2035753	Nice atmosphere, excellent service. Not familiar with Thai food? Order the Chicken Satay and a Tom Kar soup!
1054289	2035812	Didn't like the Jumbo Shrimps on the small plate menu. Weird tasting sauce & shrimps were a bit tough. Soft Shell blue crab roll really good & great Strawberry margaritas. Happy Hour every day.
1080608	2035833	it gets crowded here quickly (max 20ish people can fit) come at off peak hours
1195207	2035833	Don't be fooled. You might want to order 10 of these little burgers but 3-4 is all I can eat. They must be the best in the whole state.
1051468	2035833	Double cheese with onions and pickles is the way to go! No lettuce or tomatoes allowed!
1036865	2035833	Chocolate shake was good. Friend said the double is better than a single. Jerry Seinfeld ate here. And it's #13 on GQ's 20 burgers to eat before you die.
1071211	2035833	All you need is singles with cheese and onion. Steak and cheese takes up too much stomach space. Save all your room for sliders, you won't regret it.
1016255	2035862	If you are wearing a baby, you get 10% off and there's a guy around the corner that will rent his baby for $2.
1247360	2035862	Suzita salad is amazing. Feel a little weird being here sans child, but the food is super good.
