userid	venue_id	tips
u2374	v105349	It's possible to do a Morton's dinner for under 600 calories! Small petit fillet, asparagus, raw oysters.
u62083	v105699	It's always freezing in here but you can't beat free wifi and decent sandwiches.
u22259	v105699	The cushy seats are a relief after work
u6318	v105699	Stop in and order a \
u60021	v105839	Yummy I'm comming back for more !
u205455	v105839	The rumora are true, it's alot of food
u953	v105839	Best food ever, if you're shopping in Jersey.
u26583	v105839	Counter seats usually immediate. Or waiting line can be long but it usually goes fast 20 minutes usual Sun wait. No best time to arrive. Gotten seated quickly at 10am or 11am... depends on the stars.
u55037	v105839	DO NOT Go to Brownstone Diner in the evening. The owner threw my wife, three kids (5 and 18 month twins), parents & me out of the empty restaurant because he didn't like our stroller. FAIL.
u14783	v106066	Best oxtail on rice in town.
u14366	v106165	Place is over priced and only one tv to watch sports. Ur better off going to a Irish pub.
u58385	v107254	Order the chilli
u65853	v107629	One of the best Starbucks location to enjoy your coffee and to hangout.
u110949	v108307	One of the best diners there is.
u4463	v108345	Great biscuits and scambled eggs. Adding Hot sauce makes them.
u208636	v108345	Great food and friendly service!
u13850	v108408	Their guacamole is absolutely delicious!
u38481	v108408	Best mole hands down!
u11466	v108408	Try the Enchiladas Suizas - Must take deep breaths between each bite--they weren't kidding about spicy. Slow, lingering burn. Love it (via @Foodspotting)
u97634	v108420	Free anchovies on any pie you buy, if you ask for it. They're a bit salty but goes great with some pies.
u39231	v108420	Free soda with pizza during lunch!
u211150	v108420	Not a lot of seating room so don't come with a super huge group.
u33575	v108536	Chicken tikka with daal saag + cauliflower and brown rice. YUM!
u217609	v109070	My gosh they have terrible service here. Takes firever to get the attention of the servers and expect to wait at least 20 mins for food to be served after ordering.
u71290	v109070	been here at 3 different times, each time the service has gotten worse, i will absolutely never step foot in this establishment again!!
u254563	v109326	The food was great, but the service takes too long.
u97250	v109326	This place is bangin'
u54471	v109326	Ordered a pitcher of Sangria..was buzzed off a glass and a half! Worth $18!
u50223	v109947	The pizza is great here, but def try their burgers or their grilled chicken sandwiches, & make sure you get the fries! Top quality food here!
u27184	v110119	Try the Mac and Cheese - So amazingly good (via @Foodspotting)
u27184	v110119	Try the Celsius Burger - Mmmm. So good (via @Foodspotting)
u22595	v110119	get the snowcap... spiked coffee with whipped cream on top!
u98821	v110264	not bad..not great.. but if your hungry and in a hurry it will do.
u52992	v110328	Spicy crunchy shrimp roll is to die for. Phenomenal
u50134	v110404	Ice cream Ice Cream we all love ice cream!
u65107	v110517	Order the pork fried dumplings (it says 4 but they always give you 5) and a sesame pancake with beef. A decent meal, and a great deal at $2.75!
u41996	v110560	This mcdonalds is TOO fancy for me
u1342	v110941	Say thank you & vote for \
u51975	v110941	No decaf iced coffee :(
u63432	v110941	#estebantip: don't order burgers because they won't sell you one.
u4154	v110941	Very nice spot - lots of characters to watch!
u1342	v110941	At least the shape of this place is conducive to lines, because that's all they have here.
u25	v111035	May have finally found the best shakshuka in NYC...
u164530	v111069	The key is to keep your eyes locked on your salad. Never lose track of it!
u48678	v111595	All of the wait staff (myself included) can't wait to serve you delicious food!
u13463	v112711	Go to Le Pain Quotidien and order a baguette sandwich to go because you can't order the baguette sandwiches when you sit at a table.
u46494	v112711	Great Organic Wines, for just $5-$6\/ glass. Food always seems to be fresh and presentation beautiful.
u32675	v112711	The GM Daniela is the best! She will assure a good experience for guests in this unique concept.
u135425	v113625	The mochachino is a delightful surprise! Perfect for a summer afternoon pick-me-up!
u53938	v114558	Try the mushrooms in the hot food salad bar.
u122031	v114619	Get the Grey Dog Club with turkey on cranberry whole wheat. You won't regret it.
u542	v114619	3 words: Get the nachos!!! Chips are cooked to order. Effin awesome.
u147677	v114619	This place is overrated.
u199027	v114619	Portobella & parm salad for cheese & shroom lovers
u30820	v114619	Excellent food and very good coffee. Staff can be a little too cool for school but the place is relaxing and big -- almost surprisingly big for Chelsea.
u34461	v114619	The #7 with turkey, Brie, apples and raspberry mustard is phenomenal. Especially the raspberry mustard. Get it on nine grain.
u133605	v114619	Atmosphere and food are amazing. People who work here are so fan
u261873	v114619	Can't tell who works here and who is a customer.
u107530	v114619	Hipster comfort food, love the BLT or the egg sandwiches
u13999	v114765	Order via app or online to beat the long lunch lines and go straight to the register to pick up your order.
u36202	v114765	They have brown rice now!!
u26055	v114765	Worst chipotle I've ever been to. They skimp on everything! If you have a craving & some time there are other locations close by
u28880	v115202	Come hungry for lunch specials. You will get a lot of food. Chirashi bowl and sura tanmen is very satisfying here.
u82569	v115446	They brought Fried chicken on buttermilk biscuit with gravy and coleslaw, Brasied shortribs on Challah, Seared pork chop on challah, Muffalata and Crispy goat cheese on flauta bread to Choice Eats!
u429	v115446	The buttermilk biscuit with fried chicken, cole slaw, and gravy is the best I've had in New York
u237785	v115446	The eggs, cheese and salmon on a biscuit - perfect for a weekend brunch. Btw, Din looks like Wil Smith - soooo cute.
u16255	v115446	Rent this place out for a 30 person BYOB party on a weekend afternoon
u26055	v115522	Hungry? Ask for a pickle and await the entire bowl!
u191	v115522	Try the fresh garlic and pepperoni pizza
u43616	v115522	Best sweet potato fries ever
u263104	v115522	Delux stuffed slice was awesome
u33575	v115758	Egg n cheese on ciabatta is the move. They steam the egg with the espresso machine!! Mind blowing!!
u193062	v116111	Had to wait awhile for a table, but the scones, man, the scones.
u49522	v116111	Christmas Brew is SO good. And the maple blueberry scone :)
u34323	v116162	Try the mallomars - I've dreamt about them the past week.
u31742	v116307	Try the pizza
u4787	v116307	Perhaps the best pizza in the neighborhood. Their hot dishes are no joke though. Spagetti and meatballs are off the hook. Pinwheels are killer too.
u193062	v116509	Haven't found better pizza in the city than this really, the crust is nice and crispy, scrumptious.
u82569	v116552	Can't wait for these guys to join us at Choice Eats 2011!
u11075	v116552	Try the chayote pobleno & jalapeno margarita. Soooo good!
u31392	v116552	Try the Bloody Maria. Yum.
u153263	v116552	Get the guac! Great vibe!
u124076	v116552	Halibut, pork chop and asparagus. And of course an El Diablo margarita!
u142939	v116552	Flower margarita is the best drink in the world.
u15761	v116552	The bloody mary with jalapeno tequila is super spicy and delectable.  Try the shrimp enchiladas - it was one of the best Mexican dishes I have had.
u59612	v117650	The chicken roll is perfect. (4 of 4 petals via Fondu)
u55150	v118190	Matador combo...hands down...best deal. Share with 1 (maybe 2?) other people. Get the sangria... it's pricey but strong and good!
u7461	v118190	great place. still unknown by too many to make it a zoo.  too many places in the neighborhood are getting too loud.  great chicken.
u21496	v118190	Fried calamari is truly amazing!!!
u90033	v119096	The gnocchi con pesto pairs nicely with a sauvignon blanc for a hearty dinner.
u66463	v119119	I enjoyed their happy hour from 4pm - 12midnight Monday - Friday. This def seems like the place to be downtown Brooklyn. Great service, great food, great atmosphere, and great prices! BBS ^_^
u21442	v119119	For most intents and purposes, if you are looking for something special, go across the street to Junior's, otherwise this is still a fun place to go with friends. Order the 2,000 calorie cookie desert
u102	v119119	I feel bad for the staff, the patrons are some of the rudest, ungrateful non-tipping d-bags I've ever seen.
u12533	v119119	Yale Gurney lived in Fort Greene for a brief time. And he ate at Applebee's a couple of times. YaleGurney.com
u56153	v119119	Sit at the bar during happy hour and get half off appetizers and drinks! #thankmelater
u25438	v119212	Best soup dumplings in the world. Also try the Drunken Crab.
u48103	v119212	The scallion pancakes are a must have side dish!
u20092	v119212	Steamed pork buns are a must!
u92611	v119218	There croquetas de bacalao is to die for!!!
u43367	v119218	Red sangria is the best!
u125665	v119265	Mark. Rocks ur sox off. Friendly n a sweetheart
u8051	v119774	Order your sandwich toppers one at a time, or else the service here will get stingy with your fixins
u22719	v120475	best classic chinese place in nyc! classic ho fun w\/ beef all the way! =)
u201672	v120475	Scallion pancakes are the best!
u28031	v120475	Get the sesame pancake with vegetables. Delivious and so much better than it sounds.
u59672	v120668	Worst starbucks in the area. Sigh
u180473	v120668	Peppermint mocha is back, yay!
u36377	v120957	The fries are really seasoned, great flavor.
u43081	v120957	You need to try their Oreo Milk Shake. It's thick, creamy, and absolutely a must for a hot summer day!
u238527	v121133	Enormous sandwiches. Get the same sandwich every day, but somehow the price
u50489	v121264	Always unfortunately disappoints.  The bagels just aren't that good.  If you have time, go to somewhat nearby Ess A Bagel. (2 of 4 petals via Fondu)
u37695	v121308	Shrimp was overcooked, food seemed microwaved, Pane e Vino down the street is a much better place to eat,
u72943	v121606	absolutely the worst service ever... everything just went downhill after we walked in ... They are overly priced for small portions
u63432	v121606	Open late.  Not far from path station if you live outside hoboken.
u242524	v121898	Confirmed, the music in here is awful. Come in without headphones and pray for sweet, sweet death.
u139608	v122072	Okay burgers, tasty sweet potato fries, but stay away from the broccoli soup! Yuck
u24915	v122354	shells a la nat - and anything else Brian Wilkins orders!
u38133	v122364	Awesome Martinis, amazing Bar..
u38133	v122364	Love this place! Saw Steve Martin, Kevin Kline and Beyonce while dining here..
u39203	v122364	Try the filet mignon at the bar
u12215	v122632	Check out the daily specials. Ask for Joe, he's the best...usual find him at the bar inside the restuarant.
u215988	v122862	This place is amazing and the Arsheed family is so awesome!
u7757	v122862	Try the middle-eastern pastries.
u115260	v122882	The French Toast bagel with their Cinnamon Raisin Cream Cheese. Absolutely amazing. I get it every single time!
u24545	v122882	everything is so good, but french toast bagels make any day better.
